# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul 13 07:17:05 2022
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%FALSE%')
#
# COLUMN kepid:          KepID
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_num_transits: Number of Transits
#
kepid,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_model_snr,koi_num_transits
9933600,,FALSE POSITIVE,1,0,,
9934274,,FALSE POSITIVE,0,0,14.10,269
9941387,,FALSE POSITIVE,0,1,4791.00,0
9941550,,FALSE POSITIVE,1,0,17.90,3
7138841,,FALSE POSITIVE,1,0,15.40,62
7174911,,FALSE POSITIVE,1,0,,
7176424,,FALSE POSITIVE,1,0,,
7184556,,FALSE POSITIVE,1,0,,
7189825,,FALSE POSITIVE,1,0,7.20,
8223655,,FALSE POSITIVE,0,0,54.50,4
8229361,,FALSE POSITIVE,1,0,12.10,
8234889,,FALSE POSITIVE,1,0,6.30,
8241258,,FALSE POSITIVE,1,0,9.10,
8241736,,FALSE POSITIVE,1,0,18.00,
8242350,,FALSE POSITIVE,0,1,643.30,198
8244947,,FALSE POSITIVE,1,0,,
9101279,,FALSE POSITIVE,0,1,3934.30,0
9108058,,FALSE POSITIVE,0,1,1572.00,0
9116075,,FALSE POSITIVE,0,1,13.30,56
9117123,,FALSE POSITIVE,0,1,,618
9118858,,FALSE POSITIVE,1,0,,
9137257,,FALSE POSITIVE,1,0,6.70,
9954225,,FALSE POSITIVE,0,1,791.00,0
9957659,,FALSE POSITIVE,0,0,186.80,10
9957668,,FALSE POSITIVE,0,1,7846.30,44
9967398,,FALSE POSITIVE,1,0,5.70,
7192680,,FALSE POSITIVE,1,0,,
7203858,,FALSE POSITIVE,1,0,11.20,
7207081,,FALSE POSITIVE,1,0,,
8255058,,FALSE POSITIVE,0,1,150.50,216
8265239,,FALSE POSITIVE,1,0,,
8288404,,FALSE POSITIVE,0,1,2502.90,3
8300828,,FALSE POSITIVE,1,0,7.00,
9142225,,FALSE POSITIVE,1,0,11.40,3
9142334,,FALSE POSITIVE,1,0,10.00,
9153246,,FALSE POSITIVE,1,0,5.20,
10002266,,FALSE POSITIVE,0,0,9.80,107
10004515,,FALSE POSITIVE,1,0,,
10004772,,FALSE POSITIVE,0,1,9.70,960
10006096,,FALSE POSITIVE,0,1,3168.80,0
10007492,,FALSE POSITIVE,0,1,166.80,505
10018364,,FALSE POSITIVE,1,0,,
7255910,,FALSE POSITIVE,1,0,6.70,
7256460,,FALSE POSITIVE,1,0,,
7258902,,FALSE POSITIVE,0,1,15.10,304
7345136,,FALSE POSITIVE,1,0,5.50,
7352727,,FALSE POSITIVE,0,0,21.00,546
7375100,,FALSE POSITIVE,1,0,,
8308639,,FALSE POSITIVE,1,0,3.90,
8313697,,FALSE POSITIVE,1,0,,
8351919,,FALSE POSITIVE,1,0,10.60,
8352016,,FALSE POSITIVE,1,0,5.70,
8364969,,FALSE POSITIVE,0,1,1040.10,58
8380743,,FALSE POSITIVE,0,1,911.30,0
9159461,,FALSE POSITIVE,1,0,7.20,
9164003,,FALSE POSITIVE,1,0,14.00,
9178502,,FALSE POSITIVE,1,0,,
9180282,,FALSE POSITIVE,0,1,25.30,481
9181402,,FALSE POSITIVE,1,0,,
10023469,,FALSE POSITIVE,0,0,9.40,19
10074700,,FALSE POSITIVE,0,1,671.10,4
10096697,,FALSE POSITIVE,1,0,5.80,
7386200,,FALSE POSITIVE,1,0,11.70,
7456380,,FALSE POSITIVE,1,0,6.40,
8414914,,FALSE POSITIVE,0,1,354.70,0
8432034,,FALSE POSITIVE,0,1,145.40,220
9216231,,FALSE POSITIVE,1,0,12.50,
10130646,,FALSE POSITIVE,1,0,8.50,
10132552,,FALSE POSITIVE,1,0,6.40,
10132908,,FALSE POSITIVE,1,0,5.80,
10141271,,FALSE POSITIVE,0,0,9.20,82
10158715,,FALSE POSITIVE,1,0,4.60,
10161534,,FALSE POSITIVE,1,0,5.70,
7458433,,FALSE POSITIVE,0,1,7.80,2027
7468295,,FALSE POSITIVE,1,0,7.60,
7516073,,FALSE POSITIVE,1,0,9.90,5
7538450,,FALSE POSITIVE,1,0,17.70,3
7539174,,FALSE POSITIVE,1,0,,
7550875,,FALSE POSITIVE,1,0,5.40,
8442463,,FALSE POSITIVE,1,0,10.60,
8474892,,FALSE POSITIVE,0,1,486.40,
8480642,,FALSE POSITIVE,0,1,83.50,41
8482513,,FALSE POSITIVE,1,0,13.80,
8487777,,FALSE POSITIVE,1,0,6.00,
8495232,,FALSE POSITIVE,0,0,11.10,139
8499922,,FALSE POSITIVE,1,0,3.70,
8505674,,FALSE POSITIVE,1,0,6.90,
11465869,,FALSE POSITIVE,0,0,12.10,
11506938,,FALSE POSITIVE,0,1,302.60,62
11513441,,FALSE POSITIVE,0,0,18.20,16
11599800,,FALSE POSITIVE,0,0,17.40,
11603298,,FALSE POSITIVE,0,0,13.10,
11654039,,FALSE POSITIVE,0,0,9.20,
11924426,,FALSE POSITIVE,0,1,3582.50,0
11968514,,FALSE POSITIVE,0,1,150.60,1283
12156805,,FALSE POSITIVE,0,0,10.10,
12165063,,FALSE POSITIVE,1,0,4.70,
12257851,,FALSE POSITIVE,1,0,13.40,1034
12265150,,FALSE POSITIVE,0,1,48.50,790
10964747,,FALSE POSITIVE,1,0,6.20,
12405436,,FALSE POSITIVE,1,0,7.00,
12417572,,FALSE POSITIVE,1,0,9.30,
11046870,,FALSE POSITIVE,0,0,9.90,130
12645262,,FALSE POSITIVE,1,0,,
12645761,,FALSE POSITIVE,0,1,900.90,495
12736658,,FALSE POSITIVE,1,0,870.30,1572
12835139,,FALSE POSITIVE,1,0,3.60,
11073238,,FALSE POSITIVE,1,0,8.20,
11076176,,FALSE POSITIVE,0,1,626.90,1525
11090561,,FALSE POSITIVE,0,0,24.60,40
11199233,,FALSE POSITIVE,1,0,,
11338918,,FALSE POSITIVE,0,0,7.40,
11341314,,FALSE POSITIVE,0,0,23.80,114
11401845,,FALSE POSITIVE,0,1,198.80,0
8517303,,FALSE POSITIVE,0,1,76.90,59
6525209,,FALSE POSITIVE,0,0,14.50,748
2309587,,FALSE POSITIVE,0,1,470.00,726
2445134,,FALSE POSITIVE,0,1,5696.20,156
3241344,,FALSE POSITIVE,0,1,1229.90,0
3347485,,FALSE POSITIVE,0,1,587.20,176
2161623,,FALSE POSITIVE,0,1,1103.10,0
2707097,,FALSE POSITIVE,0,1,260.90,234
2719873,,FALSE POSITIVE,0,1,2841.50,78
8590780,,FALSE POSITIVE,0,1,4247.80,0
8613338,,FALSE POSITIVE,1,0,16.00,
8646141,,FALSE POSITIVE,1,0,9.70,
8702921,,FALSE POSITIVE,0,1,685.30,72
8957954,,FALSE POSITIVE,0,1,4541.10,617
8984706,,FALSE POSITIVE,0,1,4311.30,139
4247807,,FALSE POSITIVE,0,0,7.70,
5471059,,FALSE POSITIVE,1,0,17.60,112
5471675,,FALSE POSITIVE,1,0,4.20,109
3530668,,FALSE POSITIVE,0,1,902.80,675
3831911,,FALSE POSITIVE,0,1,9.40,46
3852258,,FALSE POSITIVE,0,1,26.80,235
3858919,,FALSE POSITIVE,1,0,14.00,33
3869326,,FALSE POSITIVE,0,1,36.90,123
3971315,,FALSE POSITIVE,0,1,314.00,110
2997455,,FALSE POSITIVE,0,1,490.60,1187
3003991,,FALSE POSITIVE,0,1,1761.40,144
3003991,,FALSE POSITIVE,1,0,,
3229028,,FALSE POSITIVE,0,1,28.70,1832
3230787,,FALSE POSITIVE,0,1,2905.90,78
9101400,,FALSE POSITIVE,0,1,631.10,0
9119652,,FALSE POSITIVE,0,1,155.40,0
9145861,,FALSE POSITIVE,1,0,5.80,
4150496,,FALSE POSITIVE,1,0,15.50,15
6129694,,FALSE POSITIVE,1,0,4.10,
9899315,,FALSE POSITIVE,1,0,4.60,
4037428,,FALSE POSITIVE,0,1,201.60,314
4049124,,FALSE POSITIVE,0,1,1177.80,282
4275328,,FALSE POSITIVE,0,1,301.40,176
4753561,,FALSE POSITIVE,0,1,62.50,218
4912991,,FALSE POSITIVE,0,1,396.20,304
5036966,,FALSE POSITIVE,0,1,1115.30,4
5254230,,FALSE POSITIVE,0,1,91.50,150
7967517,,FALSE POSITIVE,0,0,9.80,2301
3761319,,FALSE POSITIVE,1,0,21.10,69
3761319,,FALSE POSITIVE,1,0,13.70,
3762553,,FALSE POSITIVE,1,0,6.60,
3965879,,FALSE POSITIVE,1,0,,
4035675,,FALSE POSITIVE,0,1,65.60,468
9282687,,FALSE POSITIVE,0,1,440.10,56
9289960,,FALSE POSITIVE,1,0,,2502
9291629,,FALSE POSITIVE,1,0,1656.70,64
9304842,,FALSE POSITIVE,1,0,9.20,
9304923,,FALSE POSITIVE,1,0,5.50,
9343862,,FALSE POSITIVE,0,1,779.20,0
5385410,,FALSE POSITIVE,1,0,2.70,111
5385139,,FALSE POSITIVE,1,0,13.30,96
5385150,,FALSE POSITIVE,1,0,15.20,96
5385269,,FALSE POSITIVE,1,0,30.00,112
8210370,,FALSE POSITIVE,0,1,302.30,10
5385509,,FALSE POSITIVE,1,0,28.20,110
5385566,,FALSE POSITIVE,1,0,35.40,96
5385773,,FALSE POSITIVE,1,0,24.90,111
5386163,,FALSE POSITIVE,1,0,21.40,112
5470960,,FALSE POSITIVE,1,0,15.50,110
4144236,,FALSE POSITIVE,0,1,6512.70,60
4144236,,FALSE POSITIVE,1,0,8.30,124
4150701,,FALSE POSITIVE,0,1,13.60,132
4285087,,FALSE POSITIVE,0,1,5552.20,484
4346875,,FALSE POSITIVE,0,1,739.80,289
9394605,,FALSE POSITIVE,0,1,,815
9471755,,FALSE POSITIVE,0,1,120.50,1406
9479460,,FALSE POSITIVE,0,1,637.10,0
9549472,,FALSE POSITIVE,0,1,3602.00,86
9576197,,FALSE POSITIVE,0,1,693.80,170
8110758,,FALSE POSITIVE,0,1,152.10,178
9579860,,FALSE POSITIVE,0,0,28.50,624
5796186,,FALSE POSITIVE,1,0,,
5471068,,FALSE POSITIVE,1,0,24.20,112
5471192,,FALSE POSITIVE,1,0,20.50,112
5471217,,FALSE POSITIVE,1,0,30.70,112
5471769,,FALSE POSITIVE,1,0,21.10,112
5471770,,FALSE POSITIVE,1,0,36.90,112
5556804,,FALSE POSITIVE,1,0,15.50,96
5597970,,FALSE POSITIVE,0,1,1208.20,150
4459068,,FALSE POSITIVE,0,1,555.60,53
4547480,,FALSE POSITIVE,0,1,68.90,302
4740676,,FALSE POSITIVE,0,1,6581.30,388
9767392,,FALSE POSITIVE,0,1,2443.80,128
9774400,,FALSE POSITIVE,0,1,581.00,128
9839081,,FALSE POSITIVE,1,0,45.70,528
9974142,,FALSE POSITIVE,1,0,6.20,
10163066,,FALSE POSITIVE,1,0,6.90,
7429287,,FALSE POSITIVE,1,0,8.50,
6592335,,FALSE POSITIVE,1,0,5.50,
5951416,,FALSE POSITIVE,1,0,9.20,
5643492,,FALSE POSITIVE,0,1,103.40,32
5795648,,FALSE POSITIVE,0,1,570.60,294
5961350,,FALSE POSITIVE,0,1,2246.90,252
10340423,,FALSE POSITIVE,1,0,,
5979863,,FALSE POSITIVE,0,1,1872.60,79
6117415,,FALSE POSITIVE,0,1,2153.00,68
6128027,,FALSE POSITIVE,0,1,536.80,247
6146418,,FALSE POSITIVE,0,1,138.80,60
4826439,,FALSE POSITIVE,0,1,5557.40,1091
4933476,,FALSE POSITIVE,0,1,5.90,415
4990977,,FALSE POSITIVE,0,1,190.10,397
5034333,,FALSE POSITIVE,0,1,325.80,192
5039441,,FALSE POSITIVE,0,1,2657.60,0
8231299,,FALSE POSITIVE,0,1,52.40,2382
5121173,,FALSE POSITIVE,1,0,121.80,80
10219361,,FALSE POSITIVE,1,0,8.70,
10228942,,FALSE POSITIVE,0,1,4881.90,51
10341878,,FALSE POSITIVE,0,0,19.80,1444
10357831,,FALSE POSITIVE,0,1,29.30,106
6150977,,FALSE POSITIVE,0,1,173.20,473
6182019,,FALSE POSITIVE,0,1,437.80,251
6191945,,FALSE POSITIVE,0,1,32.90,13
6209347,,FALSE POSITIVE,0,1,124.30,330
6268722,,FALSE POSITIVE,0,1,529.40,388
6301030,,FALSE POSITIVE,1,0,802.90,55
10480982,,FALSE POSITIVE,0,0,14.10,513
6606934,,FALSE POSITIVE,0,1,1571.80,36
5385548,,FALSE POSITIVE,1,0,123.70,112
5385778,,FALSE POSITIVE,1,0,190.80,107
5471617,,FALSE POSITIVE,0,1,20.10,
5471617,,FALSE POSITIVE,1,0,7.50,
10363233,,FALSE POSITIVE,1,0,7.80,
10385682,,FALSE POSITIVE,0,1,5143.60,0
10414727,,FALSE POSITIVE,1,0,5.00,
10483644,,FALSE POSITIVE,0,1,394.00,209
10601549,,FALSE POSITIVE,1,0,119.70,917
10614158,,FALSE POSITIVE,1,0,140.90,58
8505215,,FALSE POSITIVE,1,0,,
6614926,,FALSE POSITIVE,0,1,1561.20,445
6628237,,FALSE POSITIVE,0,1,275.60,345
6694186,,FALSE POSITIVE,0,1,1517.70,243
6934587,,FALSE POSITIVE,0,1,316.90,863
7219906,,FALSE POSITIVE,0,1,170.80,35
7257373,,FALSE POSITIVE,0,1,3921.80,0
7295570,,FALSE POSITIVE,0,1,33.40,25
7362852,,FALSE POSITIVE,0,1,3217.60,0
5641294,,FALSE POSITIVE,0,1,5.60,
5738698,,FALSE POSITIVE,0,1,8577.40,0
5768927,,FALSE POSITIVE,0,1,290.70,236
5814635,,FALSE POSITIVE,1,0,,345
5816144,,FALSE POSITIVE,0,0,10.60,184
10728219,,FALSE POSITIVE,0,1,560.20,0
10735988,,FALSE POSITIVE,0,1,204.70,692
8112324,,FALSE POSITIVE,0,1,354.40,2320
10971944,,FALSE POSITIVE,1,0,11.30,
10973583,,FALSE POSITIVE,0,1,120.40,209
11099351,,FALSE POSITIVE,0,1,257.50,447
11147460,,FALSE POSITIVE,0,1,380.50,655
10662202,,FALSE POSITIVE,1,0,7.70,
11607193,,FALSE POSITIVE,0,1,23.60,263
10743597,,FALSE POSITIVE,0,0,43.10,256
8042747,,FALSE POSITIVE,1,0,10.50,3
9008737,,FALSE POSITIVE,1,0,12.70,109
7373877,,FALSE POSITIVE,0,1,6.20,43
7436177,,FALSE POSITIVE,0,1,1863.40,10
7537945,,FALSE POSITIVE,0,1,397.60,626
7624297,,FALSE POSITIVE,0,1,3373.30,76
8109692,,FALSE POSITIVE,1,0,12.90,12
7695093,,FALSE POSITIVE,0,1,1520.00,332
7749318,,FALSE POSITIVE,0,1,386.00,563
7777397,,FALSE POSITIVE,0,1,11.40,69
5817566,,FALSE POSITIVE,0,1,508.00,324
5952403,,FALSE POSITIVE,0,1,107.40,690
4150539,,FALSE POSITIVE,0,0,37.60,15
6182093,,FALSE POSITIVE,1,0,10.10,
11252617,,FALSE POSITIVE,0,1,3665.40,290
8245108,,FALSE POSITIVE,1,0,9.30,2252
11252617,,FALSE POSITIVE,0,0,11.40,887
11296437,,FALSE POSITIVE,1,0,11.70,
7830321,,FALSE POSITIVE,0,1,126.10,666
7841986,,FALSE POSITIVE,1,0,239.50,125
7877820,,FALSE POSITIVE,1,0,231.40,142
7914906,,FALSE POSITIVE,0,1,326.10,152
8019043,,FALSE POSITIVE,0,1,1594.10,677
8023317,,FALSE POSITIVE,0,1,813.60,84
8126531,,FALSE POSITIVE,1,0,11.50,3
8121067,,FALSE POSITIVE,0,1,364.00,651
6197038,,FALSE POSITIVE,0,1,1767.30,141
6362386,,FALSE POSITIVE,0,1,5784.80,298
8260269,,FALSE POSITIVE,0,0,9.80,201
6449358,,FALSE POSITIVE,0,1,8022.80,234
6593968,,FALSE POSITIVE,1,0,,
6674908,,FALSE POSITIVE,0,0,10.10,2656
11516930,,FALSE POSITIVE,0,1,4.00,281
11558882,,FALSE POSITIVE,0,1,933.50,19
8042835,,FALSE POSITIVE,1,0,41.70,562
2853780,,FALSE POSITIVE,1,0,7.70,
11673686,,FALSE POSITIVE,0,1,674.90,287
8153568,,FALSE POSITIVE,0,1,710.90,0
8167938,,FALSE POSITIVE,1,0,45.80,388
8167978,,FALSE POSITIVE,0,1,343.50,30
8168581,,FALSE POSITIVE,0,1,111.30,224
8230809,,FALSE POSITIVE,0,1,310.00,243
8364115,,FALSE POSITIVE,0,1,59.50,176
8458207,,FALSE POSITIVE,0,1,731.20,386
4150624,,FALSE POSITIVE,1,0,25.40,15
6967278,,FALSE POSITIVE,0,1,16.40,4
7108433,,FALSE POSITIVE,0,1,899.30,0
7119080,,FALSE POSITIVE,1,0,,86
7129465,,FALSE POSITIVE,0,1,1550.90,0
7174617,,FALSE POSITIVE,0,1,312.30,831
11724210,,FALSE POSITIVE,0,1,393.90,237
11867071,,FALSE POSITIVE,0,1,584.80,41
11975363,,FALSE POSITIVE,0,1,1967.20,0
12207117,,FALSE POSITIVE,1,0,,841
8580438,,FALSE POSITIVE,0,1,1797.60,208
8581232,,FALSE POSITIVE,0,1,166.00,334
8655458,,FALSE POSITIVE,0,1,415.00,845
8695779,,FALSE POSITIVE,0,1,427.60,130
8953059,,FALSE POSITIVE,0,1,506.40,250
9048145,,FALSE POSITIVE,0,1,4638.10,155
9214712,,FALSE POSITIVE,0,1,616.30,5
9214715,,FALSE POSITIVE,0,1,154.70,5
7190639,,FALSE POSITIVE,1,0,6.90,
7198881,,FALSE POSITIVE,1,0,12.50,
7198881,,FALSE POSITIVE,1,0,,
7422883,,FALSE POSITIVE,0,1,34.20,119
7464205,,FALSE POSITIVE,1,0,6.00,
7622059,,FALSE POSITIVE,0,1,272.80,128
12367464,,FALSE POSITIVE,0,1,238.90,732
12470041,,FALSE POSITIVE,0,1,86.50,90
8179286,,FALSE POSITIVE,0,1,10.40,119
2581191,,FALSE POSITIVE,1,0,4.70,
9221398,,FALSE POSITIVE,0,1,2126.10,97
9411317,,FALSE POSITIVE,0,1,297.20,11
9532123,,FALSE POSITIVE,1,0,613.10,35
9549471,,FALSE POSITIVE,0,1,98.10,86
9649222,,FALSE POSITIVE,0,1,1117.00,229
9664215,,FALSE POSITIVE,0,1,249.40,322
7750740,,FALSE POSITIVE,0,1,2200.00,225
7779942,,FALSE POSITIVE,1,0,16.60,72
7835312,,FALSE POSITIVE,1,0,,
7838906,,FALSE POSITIVE,0,1,122.30,236
7940533,,FALSE POSITIVE,0,1,350.40,343
6364215,,FALSE POSITIVE,1,0,17.80,257
7047363,,FALSE POSITIVE,1,0,,
9714358,,FALSE POSITIVE,0,1,1284.00,203
9851123,,FALSE POSITIVE,0,1,70.10,128
9966115,,FALSE POSITIVE,0,1,7878.00,121
10026458,,FALSE POSITIVE,0,1,92.80,106
10139305,,FALSE POSITIVE,0,1,35.90,611
10288922,,FALSE POSITIVE,0,1,168.00,109
7974634,,FALSE POSITIVE,1,0,7.80,
8043882,,FALSE POSITIVE,0,0,21.00,1467
8058507,,FALSE POSITIVE,1,0,,
8095099,,FALSE POSITIVE,0,1,3069.40,0
10659313,,FALSE POSITIVE,0,1,635.50,90
10710755,,FALSE POSITIVE,0,1,759.10,273
10727668,,FALSE POSITIVE,0,1,511.70,118
10735519,,FALSE POSITIVE,0,1,163.90,1483
8197767,,FALSE POSITIVE,1,0,92.10,1074
10935310,,FALSE POSITIVE,0,1,1041.80,261
11021252,,FALSE POSITIVE,0,1,515.50,163
11408935,,FALSE POSITIVE,0,1,2019.70,86
8181016,,FALSE POSITIVE,0,1,2.60,1887
8197761,,FALSE POSITIVE,0,1,15.80,139
4840513,,FALSE POSITIVE,1,0,,
8265156,,FALSE POSITIVE,0,0,15.90,1081
6609270,,FALSE POSITIVE,0,0,10.80,61
11519226,,FALSE POSITIVE,0,1,56.60,59
11756821,,FALSE POSITIVE,0,1,86.70,259
11769146,,FALSE POSITIVE,0,1,1365.90,0
11812199,,FALSE POSITIVE,0,1,171.30,35
11826400,,FALSE POSITIVE,0,1,4146.70,231
12010534,,FALSE POSITIVE,0,1,338.20,522
7116117,,FALSE POSITIVE,0,0,16.30,1184
7868092,,FALSE POSITIVE,1,0,8.60,
3337061,,FALSE POSITIVE,0,1,18.10,204
9826171,,FALSE POSITIVE,1,0,10.40,
3936658,,FALSE POSITIVE,1,0,,
4577484,,FALSE POSITIVE,1,0,3.00,
5005618,,FALSE POSITIVE,0,1,5388.30,
4663658,,FALSE POSITIVE,1,0,32.90,1527
10467815,,FALSE POSITIVE,1,0,11.60,
10847721,,FALSE POSITIVE,1,0,10.60,
10118942,,FALSE POSITIVE,1,0,6.90,
9471539,,FALSE POSITIVE,1,0,32.10,
5482603,,FALSE POSITIVE,0,0,13.20,347
2305819,,FALSE POSITIVE,1,0,5.70,
10284575,,FALSE POSITIVE,1,0,19.90,
3342952,,FALSE POSITIVE,0,0,9.30,1288
10338624,,FALSE POSITIVE,1,0,30.40,852
5307990,,FALSE POSITIVE,0,0,14.80,1351
2142501,,FALSE POSITIVE,1,0,,
2713018,,FALSE POSITIVE,1,0,6.70,
8413968,,FALSE POSITIVE,1,0,8.90,
9008103,,FALSE POSITIVE,1,0,,
4376629,,FALSE POSITIVE,0,0,12.30,39
3958301,,FALSE POSITIVE,0,0,14.70,
8211605,,FALSE POSITIVE,0,1,32.20,54
11098573,,FALSE POSITIVE,0,0,14.20,
9837586,,FALSE POSITIVE,0,1,97.30,26
6021655,,FALSE POSITIVE,1,0,5.40,
8308682,,FALSE POSITIVE,1,0,11.10,
3344427,,FALSE POSITIVE,1,0,573.20,955
6205481,,FALSE POSITIVE,1,0,58.10,
4474637,,FALSE POSITIVE,0,1,280.60,0
8435232,,FALSE POSITIVE,0,1,200.60,25
6462874,,FALSE POSITIVE,0,0,18.70,58
5217733,,FALSE POSITIVE,1,0,576.60,6
4150611,,FALSE POSITIVE,0,1,9.70,1504
4150611,,FALSE POSITIVE,0,1,112.30,15
5716244,,FALSE POSITIVE,0,1,700.50,809
5725851,,FALSE POSITIVE,1,0,63.40,1185
5731312,,FALSE POSITIVE,0,1,1228.90,167
5735878,,FALSE POSITIVE,0,1,5156.60,80
5736461,,FALSE POSITIVE,1,0,2541.20,178
5737869,,FALSE POSITIVE,0,0,7.90,52
5771589,,FALSE POSITIVE,0,1,112.80,93
6672229,,FALSE POSITIVE,0,1,2389.20,0
6676725,,FALSE POSITIVE,0,1,3.60,945
6695622,,FALSE POSITIVE,0,0,8.90,91
6695889,,FALSE POSITIVE,0,1,643.60,1216
6697716,,FALSE POSITIVE,0,1,514.40,1860
6698670,,FALSE POSITIVE,0,1,4313.40,125
7541746,,FALSE POSITIVE,1,0,,332
7584778,,FALSE POSITIVE,0,0,9.90,2153
7588436,,FALSE POSITIVE,1,0,8.10,58
7597703,,FALSE POSITIVE,0,1,2624.60,0
7605600,,FALSE POSITIVE,0,1,502.00,196
8312222,,FALSE POSITIVE,0,1,2541.70,106
8314801,,FALSE POSITIVE,0,1,2648.40,38
8316503,,FALSE POSITIVE,0,1,5497.00,266
8330575,,FALSE POSITIVE,0,1,3062.60,1402
8345358,,FALSE POSITIVE,0,1,1053.10,140
8358008,,FALSE POSITIVE,0,1,585.40,131
8364119,,FALSE POSITIVE,0,1,3786.70,0
9278021,,FALSE POSITIVE,0,1,504.10,399
9284741,,FALSE POSITIVE,0,1,2957.70,0
9286728,,FALSE POSITIVE,0,0,18.20,447
9291368,,FALSE POSITIVE,0,1,1487.20,0
9291368,,FALSE POSITIVE,0,1,283.70,26
9291748,,FALSE POSITIVE,0,1,3458.30,81
9304561,,FALSE POSITIVE,0,0,10.10,1094
9328852,,FALSE POSITIVE,1,0,808.30,1842
10091257,,FALSE POSITIVE,0,1,351.10,628
10093664,,FALSE POSITIVE,1,0,24.30,899
10095512,,FALSE POSITIVE,0,1,502.00,356
10098534,,FALSE POSITIVE,1,0,5.90,25
10129482,,FALSE POSITIVE,0,1,1049.30,1576
10155080,,FALSE POSITIVE,0,1,602.30,555
10156064,,FALSE POSITIVE,0,1,472.80,441
11198723,,FALSE POSITIVE,0,1,2025.70,197
11199725,,FALSE POSITIVE,0,0,8.30,1198
11200773,,FALSE POSITIVE,0,1,443.60,544
11228612,,FALSE POSITIVE,0,1,1737.70,0
11232745,,FALSE POSITIVE,0,1,445.30,221
11233911,,FALSE POSITIVE,0,1,489.60,436
11234677,,FALSE POSITIVE,0,1,1150.70,674
11235323,,FALSE POSITIVE,0,1,1834.50,0
8652360,,FALSE POSITIVE,1,0,14.00,1386
5476671,,FALSE POSITIVE,1,0,40.20,1618
4919550,,FALSE POSITIVE,0,0,8.80,523
8094120,,FALSE POSITIVE,0,0,15.90,1887
3858757,,FALSE POSITIVE,0,0,10.50,33
3858767,,FALSE POSITIVE,0,0,9.60,307
3858884,,FALSE POSITIVE,1,0,915.30,0
3938073,,FALSE POSITIVE,0,1,4403.80,46
3972391,,FALSE POSITIVE,0,1,11.70,1683
3973002,,FALSE POSITIVE,0,1,1186.00,542
5025217,,FALSE POSITIVE,1,0,16.00,604
5025234,,FALSE POSITIVE,1,0,14.10,581
5025294,,FALSE POSITIVE,0,1,82.60,200
5026187,,FALSE POSITIVE,1,0,102.30,298
5031804,,FALSE POSITIVE,1,0,27.20,979
5031882,,FALSE POSITIVE,1,0,12.50,1341
5036516,,FALSE POSITIVE,0,1,339.50,84
5036530,,FALSE POSITIVE,1,0,4.70,501
5781192,,FALSE POSITIVE,0,1,3164.40,143
5802285,,FALSE POSITIVE,0,1,181.30,887
5802470,,FALSE POSITIVE,0,1,1111.90,281
5807579,,FALSE POSITIVE,0,1,4456.60,76
5809372,,FALSE POSITIVE,1,0,21.60,39
5871918,,FALSE POSITIVE,0,1,2907.60,108
5894825,,FALSE POSITIVE,1,0,15.80,994
8374394,,FALSE POSITIVE,1,0,10.90,7
6706287,,FALSE POSITIVE,0,1,713.80,0
6766748,,FALSE POSITIVE,0,1,8168.60,0
6774408,,FALSE POSITIVE,0,1,9.00,1569
6778289,,FALSE POSITIVE,0,1,2583.70,0
6781047,,FALSE POSITIVE,1,0,,198
6781535,,FALSE POSITIVE,0,1,1599.10,150
8440062,,FALSE POSITIVE,1,0,9.80,4
7622072,,FALSE POSITIVE,0,1,258.10,420
7630658,,FALSE POSITIVE,0,1,1589.60,1220
7631194,,FALSE POSITIVE,1,0,19.20,1316
7662209,,FALSE POSITIVE,1,0,7.40,90
7663804,,FALSE POSITIVE,1,0,11.10,4
7668648,,FALSE POSITIVE,0,1,156.80,51
7670485,,FALSE POSITIVE,1,0,976.00,318
7670617,,FALSE POSITIVE,0,1,268.70,55
8367298,,FALSE POSITIVE,0,1,36.10,273
8374499,,FALSE POSITIVE,0,1,6979.70,258
8378656,,FALSE POSITIVE,0,1,5131.40,369
8378922,,FALSE POSITIVE,0,1,2415.60,0
8379547,,FALSE POSITIVE,0,1,312.50,225
8381592,,FALSE POSITIVE,0,1,563.90,455
8382339,,FALSE POSITIVE,0,0,23.50,121
8398290,,FALSE POSITIVE,1,0,15.40,1325
9328864,,FALSE POSITIVE,0,1,16.80,2072
9334490,,FALSE POSITIVE,0,1,79.80,72
9344623,,FALSE POSITIVE,0,1,3813.50,0
9353182,,FALSE POSITIVE,0,1,8251.50,126
9357275,,FALSE POSITIVE,0,1,1071.60,673
9357375,,FALSE POSITIVE,0,0,8.50,672
9392702,,FALSE POSITIVE,0,1,1587.60,208
9394920,,FALSE POSITIVE,1,0,,239
8524110,,FALSE POSITIVE,0,0,9.80,1681
10164018,,FALSE POSITIVE,0,0,10.70,125
10189523,,FALSE POSITIVE,1,0,79.80,1320
